research,toefl,intern,greV,greQ,greA,gpa,major,univ,target_univ,admit
10,112.0,3.0,155.0,170.0,5.0,0.922,OE,3,University of Michigan Ann Arbor,1
0,99.0,0.0,151.0,167.0,3.5,0.78,OE,3,University of Michigan Ann Arbor,1
0,107.0,0.0,156.0,170.0,3.5,0.78,OE,3,University of Michigan Ann Arbor,1
0,113.0,0.0,158.0,166.0,4.5,0.8029999999999999,OE,4,University of Michigan Ann Arbor,1
0,106.0,0.0,150.0,170.0,3.5,0.851,CS,2,University of Michigan Ann Arbor,1
0,117.0,0.0,165.0,170.0,5.0,0.8640000000000001,EE,2,University of Michigan Ann Arbor,1
0,101.0,0.0,149.0,156.0,3.0,0.905,OE,4,University of Michigan Ann Arbor,1
0,107.0,0.0,158.0,161.0,4.0,0.898,CS,2,University of Michigan Ann Arbor,1
0,111.0,0.0,156.0,170.0,4.0,0.899,OE,2,University of Michigan Ann Arbor,1
0,104.0,0.0,154.0,170.0,3.0,0.901,EE,2,University of Michigan Ann Arbor,1
0,106.0,0.0,155.0,155.0,4.0,0.65,SS,3,University of Michigan Ann Arbor,1
0,110.0,0.0,155.0,170.0,3.5,0.9259999999999999,EE,3,University of Michigan Ann Arbor,1
0,115.0,0.0,161.0,170.0,4.0,0.6515000000000001,OE,3,University of Michigan Ann Arbor,1
0,110.0,0.0,159.0,170.0,4.0,0.8328,EE,3,University of Michigan Ann Arbor,1
0,108.0,0.0,163.0,170.0,4.0,0.7053,EE,2,University of Michigan Ann Arbor,1
0,104.0,0.0,166.0,169.0,4.0,0.77,EE,3,University of Michigan Ann Arbor,1
0,108.0,0.0,160.0,160.0,4.5,0.858,OE,3,University of Michigan Ann Arbor,1
0,110.0,0.0,157.0,170.0,4.0,0.709,SD,3,University of Michigan Ann Arbor,1
0,115.0,12.0,151.0,170.0,4.5,0.8869999999999999,OE,2,University of Michigan Ann Arbor,1
0,118.0,0.0,161.0,170.0,4.5,0.8,CS,3,University of Michigan Ann Arbor,1
0,108.0,0.0,153.0,169.0,3.5,0.73,OE,2,University of Michigan Ann Arbor,1
0,112.0,0.0,163.0,170.0,4.0,0.8370000000000001,CS,2,University of Michigan Ann Arbor,1
0,117.0,0.0,156.0,169.0,3.5,0.767,CS,3,University of Michigan Ann Arbor,1
0,116.0,0.0,157.0,168.0,4.0,0.8,OE,3,University of Michigan Ann Arbor,1
0,115.0,0.0,159.0,170.0,3.0,0.835,EE,4,University of Michigan Ann Arbor,1
0,101.0,0.0,147.0,170.0,3.5,0.792,OE,3,University of Michigan Ann Arbor,1
0,113.0,0.0,153.0,170.0,4.0,0.884,EE,2,University of Michigan Ann Arbor,1
0,92.0,0.0,158.0,170.0,3.0,0.68,OE,3,University of Michigan Ann Arbor,1
0,110.0,0.0,155.0,161.0,3.5,0.80168,BA,2,University of Michigan Ann Arbor,1
0,118.0,0.0,170.0,170.0,5.0,0.8107,CS,3,University of Michigan Ann Arbor,1
0,111.0,0.0,154.0,170.0,4.0,0.852,EE,3,University of Michigan Ann Arbor,1
0,111.0,0.0,157.0,170.0,3.5,0.8949999999999999,OE,3,University of Michigan Ann Arbor,1
0,110.0,0.0,159.0,170.0,3.5,0.9039999999999999,OE,3,University of Michigan Ann Arbor,1
0,116.0,0.0,161.0,159.0,4.0,0.76,CS,2,University of Michigan Ann Arbor,1
0,108.0,0.0,152.0,170.0,3.5,0.826,CS,3,University of Michigan Ann Arbor,1
0,112.0,0.0,156.0,170.0,4.0,0.97,OE,3,University of Michigan Ann Arbor,1
0,116.0,0.0,166.0,170.0,3.0,0.82,EE,3,University of Michigan Ann Arbor,1
0,97.0,0.0,142.0,170.0,4.0,0.959,EE,2,University of Michigan Ann Arbor,1
0,112.0,0.0,169.0,170.0,4.0,0.905,CS,2,University of Michigan Ann Arbor,1
0,107.0,0.0,148.0,167.0,3.5,0.8859999999999999,BA,2,University of Michigan Ann Arbor,1
0,108.0,2.0,158.0,170.0,3.5,0.716,OE,5,University of Michigan Ann Arbor,1
0,107.0,0.0,154.0,163.0,4.0,0.66,BA,3,University of Michigan Ann Arbor,1
0,109.0,0.0,143.0,170.0,4.0,0.72,CS,3,University of Michigan Ann Arbor,1
0,117.0,0.0,159.0,170.0,4.0,0.81,CS,2,University of Michigan Ann Arbor,1
0,108.0,0.0,138.0,170.0,4.5,0.6533,OE,3,University of Michigan Ann Arbor,1
0,113.0,0.0,160.0,170.0,5.0,0.795,CS,1,University of Michigan Ann Arbor,1
0,112.0,0.0,155.0,164.0,4.0,0.9313,EE,3,University of Michigan Ann Arbor,1
0,109.0,0.0,159.0,167.0,3.5,0.7878000000000001,EE,3,University of Michigan Ann Arbor,1
0,112.0,0.0,152.0,158.0,3.5,0.7232,CS,1,University of Michigan Ann Arbor,1
0,116.0,0.0,168.0,170.0,4.5,0.89,CS,3,University of Michigan Ann Arbor,1
0,103.0,0.0,154.0,160.0,3.5,0.8789999999999999,EE,3,University of Michigan Ann Arbor,1
0,105.0,0.0,154.0,168.0,4.0,0.71,BA,5,University of Michigan Ann Arbor,1
0,117.0,0.0,142.0,170.0,4.0,0.8539999999999999,OE,3,University of Michigan Ann Arbor,1
0,115.0,0.0,155.0,168.0,5.0,0.765,BA,3,University of Michigan Ann Arbor,1
0,115.0,0.0,151.0,170.0,4.0,0.76,CS,3,University of Michigan Ann Arbor,1
0,112.0,0.0,154.0,167.0,4.5,0.653,CS,3,University of Michigan Ann Arbor,1
0,103.0,0.0,157.0,170.0,3.5,0.9400000000000001,OE,3,University of Michigan Ann Arbor,1
0,107.0,0.0,156.0,170.0,3.5,0.82,OE,3,University of Michigan Ann Arbor,1
0,118.0,0.0,164.0,170.0,5.5,0.76,CS,3,University of Michigan Ann Arbor,1
0,100.0,0.0,154.0,157.0,3.0,0.7561,CS,3,University of Michigan Ann Arbor,1
0,106.0,0.0,162.0,170.0,3.5,0.916,EE,3,University of Michigan Ann Arbor,1
0,92.0,0.0,139.0,170.0,3.0,0.9269999999999999,OE,3,University of Michigan Ann Arbor,1
0,117.0,0.0,163.0,163.0,4.0,0.9039999999999999,CS,3,University of Michigan Ann Arbor,1
0,110.0,0.0,154.0,164.0,3.0,0.817,OE,2,University of Michigan Ann Arbor,1
0,109.0,0.0,153.0,170.0,3.5,0.714,OE,3,University of Michigan Ann Arbor,1
0,92.0,0.0,142.0,170.0,3.5,0.7544,EE,3,University of Michigan Ann Arbor,1
0,109.0,0.0,162.0,170.0,3.5,0.7902,OE,3,University of Michigan Ann Arbor,1
0,111.0,0.0,152.0,170.0,4.0,0.8,EE,1,University of Michigan Ann Arbor,1
0,111.0,0.0,162.0,164.0,4.5,0.8,CS,3,University of Michigan Ann Arbor,1
0,104.0,9.0,156.0,155.0,4.0,0.6281,BA,3,University of Michigan Ann Arbor,1
0,116.0,0.0,44.0,49.0,5.0,0.89,BA,3,University of Michigan Ann Arbor,1
0,108.0,0.0,157.0,169.0,4.0,0.8460000000000001,OE,5,University of Michigan Ann Arbor,1
0,111.0,0.0,156.0,170.0,4.5,0.75,EE,3,University of Michigan Ann Arbor,1
0,114.0,0.0,160.0,166.0,4.0,0.924,CS,2,University of Michigan Ann Arbor,1
0,115.0,0.0,154.0,170.0,4.5,0.71,CS,3,University of Michigan Ann Arbor,1
0,118.0,0.0,165.0,167.0,4.0,0.6759999999999999,CS,3,University of Michigan Ann Arbor,1
0,106.0,0.0,132.0,170.0,3.5,0.749,OE,3,University of Michigan Ann Arbor,1
0,110.0,0.0,150.0,170.0,3.5,0.711,OE,3,University of Michigan Ann Arbor,1
0,108.0,0.0,166.0,170.0,4.5,0.874,EE,3,University of Michigan Ann Arbor,1
0,117.0,0.0,162.0,163.0,4.5,0.787,EE,2,University of Michigan Ann Arbor,1
0,104.0,0.0,162.0,170.0,3.5,0.75,OE,3,University of Michigan Ann Arbor,1
0,106.0,0.0,152.0,167.0,3.0,0.76,OE,3,University of Michigan Ann Arbor,1
0,112.0,0.0,162.0,167.0,4.0,0.7426,CS,3,University of Michigan Ann Arbor,1
0,111.0,0.0,149.0,169.0,3.5,0.9039999999999999,OE,2,University of Michigan Ann Arbor,1
0,117.0,0.0,158.0,170.0,4.5,0.986,OE,3,University of Michigan Ann Arbor,1
16,109.0,4.0,154.0,170.0,3.5,0.932,CS,3,University of Michigan Ann Arbor,1
0,116.0,0.0,156.0,168.0,3.0,0.85,SD,3,University of Michigan Ann Arbor,1
0,111.0,0.0,160.0,161.0,4.0,0.7,OE,1,University of Michigan Ann Arbor,1
12,105.0,9.0,158.0,170.0,4.0,0.966,OE,3,University of Michigan Ann Arbor,1
0,117.0,0.0,162.0,167.0,4.5,0.9869999999999999,EE,3,University of Michigan Ann Arbor,1
0,113.0,0.0,154.0,164.0,4.0,0.8779999999999999,CS,3,University of Michigan Ann Arbor,1
0,114.0,0.0,145.0,170.0,3.5,0.865,EE,3,University of Michigan Ann Arbor,1
0,110.0,0.0,164.0,170.0,4.0,0.85,OE,3,University of Michigan Ann Arbor,1
0,106.0,0.0,151.0,156.0,3.5,0.69,BA,3,University of Michigan Ann Arbor,1
0,115.0,0.0,160.0,161.0,4.0,0.68,,3,University of Michigan Ann Arbor,1
0,112.0,0.0,162.0,166.0,5.0,0.6900000000000001,CS,3,University of Michigan Ann Arbor,1
0,106.0,0.0,153.0,170.0,3.5,0.8880000000000001,OE,3,University of Michigan Ann Arbor,1
0,105.0,16.0,153.0,158.0,4.0,0.749,BA,2,University of Michigan Ann Arbor,1
0,112.0,0.0,161.0,170.0,4.0,0.7601,EE,3,University of Michigan Ann Arbor,1
0,104.0,0.0,153.0,170.0,3.5,0.74,OE,1,University of Michigan Ann Arbor,1
0,116.0,0.0,153.0,164.0,4.0,0.7212999999999999,BA,4,University of Michigan Ann Arbor,1
0,102.0,0.0,161.0,170.0,3.0,0.975,CS,2,University of Michigan Ann Arbor,1
0,110.0,0.0,158.0,170.0,4.0,0.8039999999999999,CS,3,University of Michigan Ann Arbor,1
0,115.0,0.0,168.0,170.0,4.0,0.83,CS,2,University of Michigan Ann Arbor,1
0,113.0,0.0,156.0,161.0,4.0,0.799,CS,3,University of Michigan Ann Arbor,1
0,114.0,0.0,156.0,169.0,4.0,0.76,OE,3,University of Michigan Ann Arbor,1
0,116.0,0.0,154.0,161.0,3.0,0.74,OE,3,University of Michigan Ann Arbor,1
0,118.0,0.0,150.0,170.0,5.0,0.9975,OE,2,University of Michigan Ann Arbor,1
0,114.0,0.0,153.0,170.0,3.5,0.9640000000000001,OE,3,University of Michigan Ann Arbor,1
0,97.0,0.0,150.0,170.0,3.0,0.7490000000000001,OE,3,University of Michigan Ann Arbor,1
0,115.0,0.0,158.0,165.0,4.0,0.73,CS,3,University of Michigan Ann Arbor,1
0,114.0,0.0,160.0,170.0,4.0,0.74,OE,2,University of Michigan Ann Arbor,1
0,110.0,0.0,166.0,169.0,4.0,0.78,OE,3,University of Michigan Ann Arbor,1
0,111.0,2.0,152.0,164.0,4.0,0.8539,OE,2,University of Michigan Ann Arbor,1
0,104.0,0.0,154.0,170.0,4.0,0.645,BA,2,University of Michigan Ann Arbor,1
0,109.0,0.0,165.0,168.0,4.0,0.79,EE,2,University of Michigan Ann Arbor,1
0,106.0,0.0,148.0,165.0,3.5,0.8539999999999999,OE,3,University of Michigan Ann Arbor,1
0,115.0,0.0,157.0,170.0,4.0,0.86,EE,2,University of Michigan Ann Arbor,1
0,111.0,5.0,155.0,164.0,3.5,0.975,,3,University of Michigan Ann Arbor,1
0,113.0,0.0,163.0,170.0,4.5,0.7454000000000001,OE,3,University of Michigan Ann Arbor,1
0,114.0,0.0,158.0,170.0,4.0,0.916,EE,4,University of Michigan Ann Arbor,1
0,109.0,0.0,157.0,169.0,3.0,0.86,CS,3,University of Michigan Ann Arbor,0
0,113.0,0.0,162.0,163.0,4.5,0.875,CS,2,University of Michigan Ann Arbor,0
0,119.0,0.0,164.0,168.0,4.0,0.83,EE,3,University of Michigan Ann Arbor,0
0,100.0,0.0,150.0,163.0,3.5,0.9189999999999999,OE,2,University of Michigan Ann Arbor,0
0,110.0,0.0,164.0,170.0,4.5,0.65,EE,5,University of Michigan Ann Arbor,0
0,117.0,0.0,162.0,166.0,4.0,0.89,EE,5,University of Michigan Ann Arbor,0
0,112.0,0.0,155.0,150.0,3.5,0.8,OE,3,University of Michigan Ann Arbor,0
48,112.0,0.0,160.0,164.0,4.5,0.79,OE,4,University of Michigan Ann Arbor,0
0,111.0,0.0,162.0,170.0,3.0,0.865,EE,5,University of Michigan Ann Arbor,0
0,109.0,0.0,165.0,170.0,4.0,0.593,OE,3,University of Michigan Ann Arbor,0
0,111.0,0.0,150.0,165.0,3.5,0.842,CS,3,University of Michigan Ann Arbor,0
0,115.0,0.0,167.0,170.0,4.0,0.825,CS,3,University of Michigan Ann Arbor,0
0,115.0,0.0,161.0,168.0,4.0,0.9099999999999999,OE,2,University of Michigan Ann Arbor,0
0,98.0,0.0,150.0,169.0,3.0,0.783,EE,3,University of Michigan Ann Arbor,0
0,106.0,0.0,159.0,169.0,4.0,0.7368000000000001,EE,3,University of Michigan Ann Arbor,0
24,111.0,2.0,157.0,164.0,4.0,0.924,OE,5,University of Michigan Ann Arbor,0
0,88.0,0.0,142.0,170.0,3.0,0.8099999999999999,OE,3,University of Michigan Ann Arbor,0
6,101.0,2.0,151.0,162.0,3.5,0.9199999999999999,OE,3,University of Michigan Ann Arbor,0
0,107.0,0.0,148.0,170.0,3.0,0.893,EE,2,University of Michigan Ann Arbor,0
0,111.0,0.0,154.0,170.0,4.5,0.8380000000000001,EE,3,University of Michigan Ann Arbor,0
0,110.0,0.0,161.0,161.0,4.0,0.8,CS,3,University of Michigan Ann Arbor,0
0,100.0,0.0,150.0,170.0,3.0,0.61,OE,3,University of Michigan Ann Arbor,0
0,106.0,0.0,152.0,164.0,3.0,0.85,EE,4,University of Michigan Ann Arbor,0
0,104.0,0.0,156.0,163.0,3.5,0.6772,CS,3,University of Michigan Ann Arbor,0
0,108.0,8.0,158.0,170.0,4.0,0.8560000000000001,OE,3,University of Michigan Ann Arbor,0
0,112.0,0.0,166.0,170.0,5.0,0.8150000000000001,CS,4,University of Michigan Ann Arbor,0
0,112.0,0.0,161.0,169.0,4.5,0.914,OE,3,University of Michigan Ann Arbor,0
0,108.0,0.0,161.0,168.0,3.5,0.7140000000000001,CS,3,University of Michigan Ann Arbor,0
0,106.0,0.0,164.0,163.0,4.5,0.942,EE,3,University of Michigan Ann Arbor,0
0,104.0,0.0,149.0,155.0,3.0,0.7204,OE,4,University of Michigan Ann Arbor,0
0,113.0,0.0,162.0,170.0,5.0,0.6799999999999999,EE,3,University of Michigan Ann Arbor,0
0,116.0,0.0,164.0,163.0,4.5,0.6535,CS,3,University of Michigan Ann Arbor,0
0,112.0,0.0,160.0,164.0,4.0,0.8099999999999999,CS,4,University of Michigan Ann Arbor,0
0,114.0,0.0,158.0,170.0,3.5,0.8525,CS,4,University of Michigan Ann Arbor,0
0,111.0,0.0,158.0,156.0,3.0,0.72,CS,3,University of Michigan Ann Arbor,0
0,103.0,0.0,158.0,170.0,3.5,0.9339999999999999,OE,2,University of Michigan Ann Arbor,0
0,110.0,0.0,153.0,170.0,4.0,0.833,EE,3,University of Michigan Ann Arbor,0
0,116.0,0.0,162.0,162.0,3.0,0.828,CS,3,University of Michigan Ann Arbor,0
0,106.0,0.0,149.0,158.0,4.0,0.898,OE,3,University of Michigan Ann Arbor,0
0,114.0,0.0,163.0,166.0,4.0,0.72,CS,3,University of Michigan Ann Arbor,0
0,117.0,0.0,155.0,166.0,4.5,0.8460000000000001,CS,3,University of Michigan Ann Arbor,0
0,113.0,0.0,165.0,170.0,3.5,0.861,EE,3,University of Michigan Ann Arbor,0
0,114.0,0.0,160.0,170.0,4.5,0.765,CS,3,University of Michigan Ann Arbor,0
0,115.0,0.0,161.0,170.0,4.5,0.8039999999999999,EE,3,University of Michigan Ann Arbor,0
0,109.0,0.0,155.0,162.0,4.0,0.0786,OE,5,University of Michigan Ann Arbor,0
0,111.0,0.0,155.0,166.0,3.5,0.906,CS,5,University of Michigan Ann Arbor,0
0,111.0,0.0,155.0,167.0,4.5,0.64,EE,5,University of Michigan Ann Arbor,0
0,99.0,0.0,149.0,170.0,3.5,0.7456999999999999,EE,3,University of Michigan Ann Arbor,0
0,115.0,0.0,156.0,163.0,4.0,0.8400000000000001,OE,3,University of Michigan Ann Arbor,0
0,114.0,0.0,164.0,170.0,4.5,0.806,EE,4,University of Michigan Ann Arbor,0
0,105.0,0.0,155.0,168.0,3.5,0.9199999999999999,OE,3,University of Michigan Ann Arbor,0
0,105.0,0.0,161.0,168.0,3.0,0.786,CS,4,University of Michigan Ann Arbor,0
0,115.0,0.0,159.0,168.0,3.5,0.79,CS,3,University of Michigan Ann Arbor,0
0,114.0,0.0,164.0,170.0,3.5,0.866,EE,4,University of Michigan Ann Arbor,0
0,117.0,0.0,160.0,164.0,4.5,0.755,CS,5,University of Michigan Ann Arbor,0
0,111.0,0.0,148.0,167.0,4.0,0.8939999999999999,OE,2,University of Michigan Ann Arbor,0
0,109.0,0.0,161.0,170.0,4.5,0.6980000000000001,CS,2,University of Michigan Ann Arbor,0
0,108.0,0.0,154.0,168.0,3.5,0.85,EE,3,University of Michigan Ann Arbor,0
0,107.0,0.0,165.0,167.0,4.0,0.754,OE,4,University of Michigan Ann Arbor,0
0,110.0,0.0,152.0,160.0,3.5,0.77,CS,3,University of Michigan Ann Arbor,0
0,89.0,0.0,146.0,163.0,3.0,0.64,OE,5,University of Michigan Ann Arbor,0
0,108.0,0.0,136.0,170.0,3.0,0.9,EE,3,University of Michigan Ann Arbor,0
0,108.0,0.0,158.0,170.0,3.0,0.867,CS,3,University of Michigan Ann Arbor,0
0,94.0,0.0,151.0,170.0,2.5,0.6886,EE,4,University of Michigan Ann Arbor,0
0,107.0,0.0,161.0,170.0,3.5,0.76,CS,3,University of Michigan Ann Arbor,0
0,115.0,0.0,161.0,170.0,4.5,0.8380000000000001,OE,2,University of Michigan Ann Arbor,0
0,115.0,12.0,160.0,167.0,4.0,0.805,OE,3,University of Michigan Ann Arbor,0
0,106.0,0.0,139.0,170.0,4.0,0.722,OE,3,University of Michigan Ann Arbor,0
0,119.0,0.0,157.0,166.0,4.0,0.8480000000000001,CS,3,University of Michigan Ann Arbor,0
0,110.0,0.0,149.0,169.0,4.5,0.82,CS,3,University of Michigan Ann Arbor,0
0,111.0,0.0,155.0,169.0,4.0,0.69,OE,3,University of Michigan Ann Arbor,0
0,116.0,0.0,157.0,168.0,4.0,0.8150000000000001,EE,4,University of Michigan Ann Arbor,0
0,115.0,0.0,155.0,164.0,4.5,0.8300000000000001,OE,3,University of Michigan Ann Arbor,0
0,109.0,0.0,155.0,169.0,4.0,0.82,CS,3,University of Michigan Ann Arbor,0
0,108.0,0.0,153.0,170.0,3.5,0.82,EE,4,University of Michigan Ann Arbor,0
0,97.0,0.0,150.0,158.0,3.0,0.784,,5,University of Michigan Ann Arbor,0
0,112.0,0.0,168.0,170.0,4.0,0.836,OE,5,University of Michigan Ann Arbor,0
0,114.0,0.0,153.0,169.0,4.5,0.7432,EE,3,University of Michigan Ann Arbor,0
0,110.0,0.0,170.0,170.0,4.0,0.9349999999999999,OE,3,University of Michigan Ann Arbor,0
0,95.0,0.0,143.0,162.0,3.0,0.7769999999999999,OE,2,University of Michigan Ann Arbor,0
0,105.0,0.0,136.0,170.0,4.0,0.9199999999999999,OE,3,University of Michigan Ann Arbor,0
0,98.0,0.0,147.0,170.0,4.5,0.78,CS,3,University of Michigan Ann Arbor,0
0,115.0,0.0,161.0,170.0,4.5,0.734,OE,3,University of Michigan Ann Arbor,0
0,106.0,0.0,152.0,160.0,3.5,0.736,SD,3,University of Michigan Ann Arbor,0
0,114.0,0.0,162.0,168.0,3.5,0.61,EE,3,University of Michigan Ann Arbor,0
0,119.0,6.0,159.0,163.0,4.0,0.8400000000000001,OE,3,University of Michigan Ann Arbor,0
0,117.0,0.0,157.0,161.0,4.5,0.881,CS,3,University of Michigan Ann Arbor,0
0,108.0,0.0,163.0,170.0,3.5,0.85,EE,3,University of Michigan Ann Arbor,0
0,97.0,0.0,152.0,164.0,3.0,0.09380000000000001,EE,5,University of Michigan Ann Arbor,0
0,108.0,4.0,153.0,161.0,3.0,0.6315,OE,3,University of Michigan Ann Arbor,0
0,103.0,0.0,153.0,166.0,3.0,0.701,OE,3,University of Michigan Ann Arbor,0
0,95.0,0.0,154.0,163.0,3.5,0.78,OE,3,University of Michigan Ann Arbor,0
0,117.0,9.0,169.0,167.0,4.5,0.7969999999999999,OE,3,University of Michigan Ann Arbor,0
24,108.0,0.0,152.0,170.0,3.5,0.7464,EE,2,University of Michigan Ann Arbor,0
0,93.0,0.0,130.0,169.0,2.5,0.7990999999999999,OE,3,University of Michigan Ann Arbor,0
0,119.0,0.0,164.0,164.0,4.0,0.7969999999999999,CS,3,University of Michigan Ann Arbor,0
0,114.0,0.0,145.0,170.0,3.0,0.75,OE,3,University of Michigan Ann Arbor,0
0,102.0,0.0,154.0,170.0,3.5,0.7,OE,4,University of Michigan Ann Arbor,0
0,83.0,0.0,148.0,160.0,3.5,0.655,CS,3,University of Michigan Ann Arbor,0
0,112.0,0.0,159.0,166.0,4.5,0.8779999999999999,OE,3,University of Michigan Ann Arbor,0
0,106.0,0.0,156.0,160.0,3.5,0.638,CS,3,University of Michigan Ann Arbor,0
0,91.0,1.0,153.0,164.0,3.0,0.851,EE,5,University of Michigan Ann Arbor,0
0,111.0,0.0,153.0,170.0,4.0,0.8130000000000001,OE,3,University of Michigan Ann Arbor,0
0,113.0,0.0,153.0,170.0,3.5,0.81,CS,4,University of Michigan Ann Arbor,0
0,113.0,0.0,147.0,170.0,3.0,0.763,EE,3,University of Michigan Ann Arbor,0
0,110.0,0.0,153.0,170.0,3.5,0.62,EE,3,University of Michigan Ann Arbor,0
0,90.0,0.0,155.0,170.0,3.0,0.6448,OE,3,University of Michigan Ann Arbor,0
0,117.0,0.0,164.0,167.0,4.5,0.85,CS,2,University of Michigan Ann Arbor,0
0,107.0,0.0,168.0,169.0,3.5,0.71,CS,4,University of Michigan Ann Arbor,0
0,112.0,0.0,153.0,165.0,3.5,0.905,OE,2,University of Michigan Ann Arbor,0
0,107.0,0.0,153.0,168.0,3.0,0.74,OE,4,University of Michigan Ann Arbor,0
0,109.0,0.0,162.0,170.0,4.5,0.933,CS,3,University of Michigan Ann Arbor,0
0,109.0,0.0,156.0,158.0,3.5,0.55,CS,2,University of Michigan Ann Arbor,0
0,105.0,0.0,148.0,170.0,3.0,0.8800000000000001,CS,3,University of Michigan Ann Arbor,0
0,117.0,0.0,169.0,170.0,4.5,0.75,CS,3,University of Michigan Ann Arbor,0
0,110.0,0.0,159.0,167.0,5.5,0.861,EE,5,University of Michigan Ann Arbor,0
0,114.0,0.0,157.0,166.0,4.0,0.9269999999999999,OE,2,University of Michigan Ann Arbor,0
0,109.0,0.0,163.0,169.0,4.0,0.63,EE,5,University of Michigan Ann Arbor,0
0,117.0,0.0,158.0,167.0,5.0,0.82,CS,3,University of Michigan Ann Arbor,0
0,117.0,0.0,158.0,170.0,4.0,0.716,CS,3,University of Michigan Ann Arbor,0
0,110.0,0.0,161.0,163.0,4.0,0.78,CS,5,University of Michigan Ann Arbor,0
0,100.0,0.0,146.0,170.0,3.0,0.75,OE,3,University of Michigan Ann Arbor,0
0,116.0,6.0,157.0,167.0,4.0,0.754,EE,3,University of Michigan Ann Arbor,0
0,112.0,5.0,154.0,167.0,3.5,0.917,EE,5,University of Michigan Ann Arbor,0
0,112.0,0.0,146.0,170.0,4.0,0.885,CS,3,University of Michigan Ann Arbor,0
0,104.0,0.0,139.0,170.0,3.5,0.9179999999999999,EE,2,University of Michigan Ann Arbor,0
0,115.0,0.0,160.0,170.0,4.5,0.829,CS,4,University of Michigan Ann Arbor,0
0,115.0,0.0,152.0,162.0,3.5,0.0834,OE,3,University of Michigan Ann Arbor,0
0,116.0,0.0,157.0,168.0,4.0,0.7021999999999999,EE,3,University of Michigan Ann Arbor,0
0,100.0,0.0,156.0,169.0,3.5,0.861,EE,2,University of Michigan Ann Arbor,0
0,115.0,0.0,162.0,170.0,4.0,0.77,EE,3,University of Michigan Ann Arbor,0
0,108.0,0.0,157.0,169.0,4.0,0.8699999999999999,OE,3,University of Michigan Ann Arbor,0
0,93.0,0.0,145.0,159.0,3.0,0.8099999999999999,OE,5,University of Michigan Ann Arbor,0
0,110.0,0.0,152.0,162.0,4.0,0.889,EE,3,University of Michigan Ann Arbor,0
0,109.0,0.0,157.0,164.0,4.0,0.725,OE,3,University of Michigan Ann Arbor,0
0,111.0,0.0,155.0,170.0,4.0,0.8699999999999999,CS,3,University of Michigan Ann Arbor,0
0,111.0,0.0,160.0,170.0,4.0,0.8779999999999999,EE,3,University of Michigan Ann Arbor,0
0,110.0,0.0,159.0,169.0,3.5,0.7030000000000001,EE,3,University of Michigan Ann Arbor,0
0,100.0,0.0,139.0,163.0,2.5,0.6599999999999999,CS,3,University of Michigan Ann Arbor,0
6,111.0,6.0,159.0,165.0,5.0,0.893,CS,3,University of Michigan Ann Arbor,0
0,113.0,0.0,164.0,163.0,4.0,0.756,EE,4,University of Michigan Ann Arbor,0
0,114.0,0.0,156.0,165.0,4.0,0.76,EE,3,University of Michigan Ann Arbor,0
0,107.0,0.0,156.0,163.0,3.5,0.893,OE,3,University of Michigan Ann Arbor,0
0,98.0,0.0,151.0,170.0,3.5,0.737,CS,3,University of Michigan Ann Arbor,0
0,105.0,0.0,152.0,161.0,3.0,0.92,BA,3,University of Michigan Ann Arbor,0
0,114.0,0.0,156.0,168.0,4.5,0.7735,OE,3,University of Michigan Ann Arbor,0
0,95.0,0.0,157.0,161.0,3.5,0.967,OE,5,University of Michigan Ann Arbor,0
0,114.0,0.0,151.0,169.0,4.0,0.818,SD,3,University of Michigan Ann Arbor,0
0,115.0,0.0,155.0,170.0,4.5,0.85,EE,3,University of Michigan Ann Arbor,0
0,113.0,4.0,158.0,170.0,3.5,0.8300000000000001,EE,3,University of Michigan Ann Arbor,0
3,106.0,0.0,147.0,158.0,4.0,0.8160000000000001,EE,4,University of Michigan Ann Arbor,0
0,109.0,0.0,163.0,170.0,4.0,0.89,EE,3,University of Michigan Ann Arbor,0
0,117.0,0.0,161.0,170.0,4.0,0.76,EE,3,University of Michigan Ann Arbor,0
0,112.0,0.0,155.0,160.0,4.5,0.8039999999999999,CS,2,University of Michigan Ann Arbor,0
0,105.0,0.0,155.0,170.0,4.0,0.917,OE,3,University of Michigan Ann Arbor,0
0,102.0,0.0,148.0,170.0,3.0,0.6920000000000001,CS,3,University of Michigan Ann Arbor,0
0,105.0,0.0,153.0,165.0,4.0,0.9339999999999999,CS,3,University of Michigan Ann Arbor,0
0,109.0,0.0,151.0,170.0,4.5,0.907,CS,2,University of Michigan Ann Arbor,0
0,114.0,0.0,157.0,170.0,4.5,0.8099999999999999,EE,3,University of Michigan Ann Arbor,0
0,108.0,0.0,151.0,170.0,3.0,0.82,EE,3,University of Michigan Ann Arbor,0
